Knot Type,Grid ID,X-Permutation,O-Permutation,tb,r,Legendrian Mirror,Orientation Reversal,Legendrian Mirror of Orientation Reversal
12n254,G1974,"(0, 6, 9, 8, 5, 4, 2, 3, 1, 7)","(4, 1, 3, 0, 9, 7, 6, 8, 5, 2)",-13,-2,--,--,G2380
12n254,G2380,"(0, 8, 6, 7, 5, 4, 1, 9, 3, 2)","(3, 1, 9, 2, 0, 8, 6, 5, 7, 4)",-13,-2,--,--,G1974
12n254,G1975,"(0, 8, 4, 2, 6, 5, 3, 1, 9, 7)","(5, 3, 1, 9, 0, 8, 7, 6, 4, 2)",-13,0,G1978,G2383,G2384
12n254,G1976,"(0, 1, 9, 8, 6, 7, 4, 3, 5, 2)","(4, 7, 5, 3, 0, 2, 9, 6, 1, 8)",-13,0,G1977,G2382,G2381
12n254,G1977,"(0, 7, 5, 2, 4, 9, 3, 1, 8, 6)","(3, 1, 9, 8, 0, 6, 7, 5, 4, 2)",-13,0,G1976,G2381,G2382
12n254,G1978,"(0, 7, 9, 6, 5, 4, 2, 3, 1, 8)","(4, 1, 5, 3, 0, 8, 7, 9, 6, 2)",-13,0,G1975,G2384,G2383
12n254,G2381,"(0, 8, 7, 9, 5, 6, 4, 3, 1, 2)","(6, 4, 1, 3, 8, 2, 0, 7, 5, 9)",-13,0,G2382,G1977,G1976
12n254,G2382,"(0, 3, 1, 9, 6, 8, 5, 2, 7, 4)","(6, 7, 5, 4, 2, 3, 0, 9, 1, 8)",-13,0,G2381,G1976,G1977
12n254,G2383,"(0, 3, 9, 2, 8, 5, 7, 4, 6, 1)","(5, 7, 4, 6, 3, 1, 2, 0, 9, 8)",-13,0,G2384,G1975,G1978
12n254,G2384,"(0, 8, 6, 4, 5, 2, 3, 1, 9, 7)","(4, 3, 1, 9, 7, 6, 0, 8, 5, 2)",-13,0,G2383,G1978,G1975
12n254,G1979,"(0, 6, 4, 5, 3, 2, 9, 8, 1, 7)","(5, 2, 9, 1, 0, 8, 7, 4, 6, 3)",-13,2,--,--,G2385
12n254,G2385,"(0, 9, 3, 1, 8, 7, 5, 6, 4, 2)","(8, 5, 7, 6, 4, 2, 0, 3, 1, 9)",-13,2,--,--,G1979
m12n254,G2195,"(0, 1, 7, 9, 2, 3, 5, 4, 6, 8)","(2, 5, 3, 4, 6, 8, 0, 7, 9, 1)",3,0,G2196,G2602,G2601
m12n254,G2196,"(0, 2, 4, 3, 5, 6, 9, 1, 7, 8)","(7, 9, 1, 8, 0, 2, 4, 5, 3, 6)",3,0,G2195,G2601,G2602
m12n254,G2601,"(0, 7, 9, 1, 3, 4, 2, 5, 6, 8)","(3, 2, 4, 5, 8, 0, 6, 7, 9, 1)",3,0,G2602,G2196,G2195
m12n254,G2602,"(0, 8, 9, 1, 3, 5, 2, 4, 6, 7)","(6, 2, 4, 7, 8, 0, 9, 1, 3, 5)",3,0,G2601,G2195,G2196
12n280,G547,"(0, 6, 8, 7, 5, 2, 3, 9, 1, 4)","(5, 3, 4, 1, 9, 8, 0, 2, 6, 7)",-9,0,G550,G551,G552
12n280,G548,"(0, 5, 2, 4, 3, 6, 7, 1, 9, 8)","(3, 1, 9, 0, 7, 8, 5, 6, 4, 2)",-9,0,G549,G548,G549
12n280,G549,"(0, 1, 8, 9, 6, 7, 5, 3, 4, 2)","(5, 9, 0, 3, 2, 4, 1, 6, 8, 7)",-9,0,G548,G549,G548
12n280,G550,"(0, 6, 8, 4, 2, 1, 3, 9, 5, 7)","(8, 9, 1, 0, 7, 5, 6, 4, 2, 3)",-9,0,G547,G552,G551
12n280,G551,"(0, 5, 8, 3, 2, 4, 1, 6, 9, 7)","(8, 9, 1, 0, 6, 7, 5, 3, 4, 2)",-9,0,G552,G547,G550
12n280,G552,"(0, 5, 2, 4, 3, 9, 1, 6, 8, 7)","(3, 1, 8, 0, 6, 5, 7, 9, 4, 2)",-9,0,G551,G550,G547
m12n280,G1549,"(0, 9, 1, 3, 2, 5, 4, 7, 6, 8)","(4, 2, 7, 0, 8, 9, 6, 5, 1, 3)",-1,0,G1551,G1551,G1549
m12n280,G1550,"(0, 2, 8, 7, 1, 3, 5, 4, 6, 9)","(5, 7, 6, 9, 4, 8, 2, 0, 1, 3)",-1,0,G1554,G1552,G1553
m12n280,G1551,"(0, 1, 8, 7, 3, 5, 6, 4, 9, 2)","(4, 7, 6, 9, 8, 0, 2, 1, 3, 5)",-1,0,G1549,G1549,G1551
m12n280,G1552,"(0, 2, 6, 3, 7, 8, 5, 4, 9, 1)","(3, 8, 1, 9, 0, 4, 2, 6, 5, 7)",-1,0,G1553,G1550,G1554
m12n280,G1553,"(0, 9, 1, 3, 5, 6, 4, 8, 2, 7)","(8, 4, 6, 7, 0, 2, 1, 3, 5, 9)",-1,0,G1552,G1554,G1550
m12n280,G1554,"(0, 3, 1, 5, 4, 7, 8, 6, 9, 2)","(6, 8, 4, 3, 9, 0, 2, 1, 5, 7)",-1,0,G1550,G1553,G1552
12n285,G553,"(0, 4, 3, 2, 7, 6, 8, 5, 1, 9)","(8, 9, 6, 5, 4, 1, 3, 0, 7, 2)",-9,0,G560,G555,G557
12n285,G554,"(0, 7, 5, 6, 9, 1, 4, 3, 2, 8)","(6, 3, 8, 1, 2, 7, 0, 9, 5, 4)",-9,0,G559,G558,G556
12n285,G555,"(0, 7, 2, 8, 9, 6, 5, 4, 1, 3)","(5, 1, 9, 0, 4, 3, 2, 7, 6, 8)",-9,0,G557,G553,G560
12n285,G556,"(0, 3, 2, 1, 7, 8, 6, 4, 9, 5)","(8, 9, 6, 4, 3, 5, 0, 7, 2, 1)",-9,0,G558,G559,G554
12n285,G557,"(0, 9, 5, 3, 2, 4, 7, 8, 6, 1)","(4, 2, 1, 0, 6, 8, 9, 5, 3, 7)",-9,0,G555,G560,G553
12n285,G558,"(0, 9, 5, 4, 6, 3, 8, 1, 2, 7)","(4, 3, 2, 8, 0, 7, 5, 6, 9, 1)",-9,0,G556,G554,G559
12n285,G559,"(0, 8, 7, 9, 4, 1, 6, 5, 2, 3)","(6, 5, 1, 2, 0, 8, 3, 9, 4, 7)",-9,0,G554,G556,G558
12n285,G560,"(0, 8, 7, 6, 2, 4, 5, 1, 9, 3)","(6, 5, 1, 9, 8, 0, 3, 4, 2, 7)",-9,0,G553,G557,G555
m12n285,G1555,"(0, 1, 2, 6, 8, 9, 7, 4, 3, 5)","(4, 7, 9, 0, 1, 5, 3, 2, 6, 8)",-1,0,?,G1556,?
m12n285,G1556,"(0, 1, 5, 3, 2, 6, 8, 4, 7, 9)","(6, 8, 9, 7, 4, 3, 5, 0, 1, 2)",-1,0,?,G1555,?
12n293,G561,"(0, 8, 6, 4, 5, 2, 3, 1, 9, 7)","(3, 1, 9, 7, 0, 6, 8, 4, 5, 2)",-13,-2,--,--,G561
12n293,G562,"(0, 7, 8, 5, 6, 4, 3, 1, 9, 2)","(3, 1, 2, 9, 0, 7, 5, 8, 4, 6)",-13,-2,--,--,G562
12n293,G563,"(0, 7, 4, 5, 3, 9, 2, 8, 1, 6)","(3, 1, 9, 0, 8, 6, 7, 4, 5, 2)",-13,0,G564,G563,G564
12n293,G564,"(0, 8, 6, 4, 2, 3, 9, 1, 7, 5)","(3, 1, 9, 0, 7, 8, 5, 6, 4, 2)",-13,0,G563,G564,G563
12n293,G565,"(0, 1, 8, 9, 6, 7, 5, 3, 4, 2)","(5, 7, 3, 4, 0, 2, 9, 6, 1, 8)",-13,0,G565,G565,G565
12n293,G566,"(0, 1, 8, 9, 6, 7, 5, 3, 4, 2)","(5, 7, 2, 3, 0, 4, 1, 8, 9, 6)",-13,0,G567,G566,G567
12n293,G567,"(0, 1, 8, 9, 6, 7, 5, 3, 4, 2)","(5, 7, 3, 4, 0, 2, 8, 9, 1, 6)",-13,0,G566,G567,G566
12n293,G568,"(0, 3, 1, 9, 8, 6, 7, 4, 5, 2)","(6, 8, 4, 7, 5, 2, 3, 0, 1, 9)",-13,2,--,--,G568
12n293,G569,"(0, 8, 6, 4, 5, 2, 3, 1, 9, 7)","(5, 2, 3, 9, 1, 7, 0, 8, 6, 4)",-13,2,--,--,G569
m12n293,G1557,"(0, 7, 1, 9, 2, 4, 3, 6, 5, 8)","(4, 2, 5, 3, 6, 8, 7, 0, 9, 1)",3,0,?,?,G1557
12n309,G570,"(0, 6, 8, 9, 7, 1, 3, 5, 2, 4)","(5, 1, 2, 3, 0, 4, 8, 9, 6, 7)",-6,-1,--,--,G570
12n309,G571,"(0, 2, 9, 1, 3, 7, 5, 6, 8, 4)","(7, 8, 5, 6, 0, 4, 1, 2, 3, 9)",-6,1,--,--,G571
m12n309,G1558,"(0, 3, 1, 9, 5, 7, 6, 4, 8, 2)","(4, 7, 6, 2, 8, 1, 0, 9, 3, 5)",-4,-1,--,--,G1558
m12n309,G1559,"(0, 4, 8, 6, 5, 7, 3, 1, 9, 2)","(7, 9, 3, 2, 1, 4, 0, 6, 5, 8)",-4,1,--,--,G1559
12n318,G572,"(0, 3, 9, 1, 8, 2, 5, 6, 4, 7)","(5, 6, 2, 4, 3, 7, 9, 0, 8, 1)",-2,-1,--,--,G573
12n318,G573,"(0, 3, 5, 1, 8, 6, 7, 9, 4, 2)","(7, 9, 2, 4, 3, 0, 1, 5, 8, 6)",-2,-1,--,--,G572
12n318,G574,"(0, 8, 3, 5, 6, 4, 1, 7, 9, 2)","(6, 4, 7, 1, 2, 9, 8, 0, 3, 5)",-2,1,--,--,G575
12n318,G575,"(0, 3, 1, 2, 5, 9, 6, 8, 4, 7)","(6, 9, 7, 8, 0, 4, 3, 5, 1, 2)",-2,1,--,--,G574
m12n318,G1560,"(0, 8, 7, 9, 2, 6, 3, 5, 1, 4)","(5, 2, 1, 3, 4, 0, 7, 8, 6, 9)",-8,-1,--,--,G1561
m12n318,G1561,"(0, 2, 5, 3, 1, 8, 7, 9, 6, 4)","(7, 9, 0, 6, 4, 2, 3, 5, 1, 8)",-8,-1,--,--,G1560
m12n318,G1562,"(0, 3, 9, 1, 8, 2, 5, 7, 6, 4)","(5, 8, 6, 7, 4, 0, 1, 3, 2, 9)",-8,1,--,--,G1563
m12n318,G1563,"(0, 8, 5, 7, 6, 3, 1, 9, 2, 4)","(6, 3, 9, 1, 2, 0, 8, 4, 5, 7)",-8,1,--,--,G1562
12n321,G576,"(0, 9, 6, 7, 5, 3, 4, 1, 2, 8)","(4, 1, 0, 2, 8, 6, 9, 7, 5, 3)",-13,-2,--,--,G576
12n321,G577,"(0, 6, 8, 5, 7, 3, 4, 1, 2, 9)","(4, 1, 2, 9, 0, 8, 6, 5, 7, 3)",-13,-2,--,--,G577
12n321,G578,"(0, 6, 4, 8, 7, 5, 3, 1, 2, 9)","(5, 3, 1, 2, 9, 8, 0, 6, 7, 4)",-13,0,G580,G578,G580
12n321,G579,"(0, 6, 7, 3, 5, 2, 4, 9, 1, 8)","(4, 1, 2, 9, 0, 8, 6, 5, 7, 3)",-13,0,G581,G579,G581
12n321,G580,"(0, 4, 2, 8, 9, 6, 7, 5, 3, 1)","(6, 7, 5, 3, 4, 1, 2, 8, 0, 9)",-13,0,G578,G580,G578
12n321,G581,"(0, 8, 5, 6, 3, 1, 4, 2, 9, 7)","(4, 1, 0, 2, 9, 7, 8, 5, 6, 3)",-13,0,G579,G581,G579
12n321,G582,"(0, 6, 7, 4, 5, 3, 1, 2, 9, 8)","(5, 3, 1, 9, 2, 0, 6, 8, 7, 4)",-13,2,--,--,G582
12n321,G583,"(0, 7, 8, 5, 6, 2, 4, 1, 3, 9)","(6, 2, 4, 3, 1, 9, 0, 7, 8, 5)",-13,2,--,--,G583
m12n321,G1564,"(0, 9, 3, 1, 2, 5, 4, 6, 8, 7)","(5, 4, 6, 8, 0, 1, 7, 9, 3, 2)",3,0,G1565,G1565,G1564
m12n321,G1565,"(0, 2, 6, 5, 8, 7, 9, 1, 3, 4)","(7, 9, 1, 0, 3, 2, 6, 4, 5, 8)",3,0,G1564,G1564,G1565
12n323,G1980,"(0, 6, 2, 9, 1, 3, 8, 4, 5, 7)","(5, 8, 7, 4, 6, 0, 2, 1, 9, 3)",-4,-1,--,--,G2393
12n323,G1981,"(0, 1, 6, 8, 7, 9, 4, 5, 3, 2)","(3, 7, 9, 2, 0, 5, 6, 1, 8, 4)",-4,-1,--,--,G2394
12n323,G1982,"(0, 7, 5, 8, 6, 9, 2, 4, 1, 3)","(4, 2, 9, 1, 0, 3, 5, 7, 6, 8)",-4,-1,--,--,G2386
12n323,G1983,"(0, 6, 5, 8, 2, 9, 3, 1, 4, 7)","(3, 1, 9, 0, 6, 4, 7, 5, 8, 2)",-4,-1,--,--,G2387
12n323,G1984,"(0, 4, 6, 5, 3, 7, 2, 9, 1, 8)","(6, 7, 1, 9, 8, 0, 4, 3, 5, 2)",-4,-1,--,--,G2390
12n323,G1985,"(0, 5, 7, 6, 4, 8, 1, 3, 9, 2)","(3, 8, 1, 9, 0, 2, 5, 7, 4, 6)",-4,-1,--,--,G2391
12n323,G1986,"(0, 2, 5, 4, 1, 3, 7, 9, 8, 6)","(3, 7, 9, 6, 5, 8, 0, 4, 1, 2)",-4,-1,--,--,G2392
12n323,G1987,"(0, 3, 7, 6, 8, 5, 4, 1, 9, 2)","(4, 8, 1, 9, 2, 0, 6, 5, 3, 7)",-4,-1,--,--,G2389
12n323,G1988,"(0, 5, 3, 6, 2, 8, 1, 7, 4, 9)","(6, 8, 7, 9, 4, 3, 5, 2, 0, 1)",-4,-1,--,--,G2388
12n323,G2386,"(0, 2, 4, 9, 7, 5, 8, 6, 1, 3)","(6, 8, 1, 3, 2, 0, 4, 9, 5, 7)",-4,-1,--,--,G1982
12n323,G2387,"(0, 2, 9, 6, 7, 5, 3, 4, 8, 1)","(3, 7, 4, 8, 1, 9, 6, 0, 2, 5)",-4,-1,--,--,G1983
12n323,G2388,"(0, 6, 9, 1, 5, 3, 7, 8, 4, 2)","(3, 2, 4, 8, 0, 9, 1, 6, 7, 5)",-4,-1,--,--,G1988
12n323,G2389,"(0, 3, 7, 4, 8, 6, 5, 1, 9, 2)","(4, 8, 1, 9, 2, 0, 7, 6, 3, 5)",-4,-1,--,--,G1987
12n323,G2390,"(0, 7, 9, 8, 2, 4, 3, 1, 5, 6)","(4, 1, 3, 0, 5, 9, 7, 6, 8, 2)",-4,-1,--,--,G1984
12n323,G2391,"(0, 1, 9, 7, 2, 4, 6, 3, 5, 8)","(6, 4, 3, 0, 5, 8, 1, 7, 9, 2)",-4,-1,--,--,G1985
12n323,G2392,"(0, 7, 1, 9, 8, 5, 2, 4, 3, 6)","(4, 5, 6, 3, 0, 9, 7, 1, 8, 2)",-4,-1,--,--,G1986
12n323,G2393,"(0, 3, 2, 6, 4, 1, 8, 5, 9, 7)","(4, 5, 8, 9, 7, 6, 3, 0, 2, 1)",-4,-1,--,--,G1980
12n323,G2394,"(0, 1, 6, 8, 7, 9, 4, 5, 3, 2)","(3, 9, 0, 5, 2, 6, 8, 1, 7, 4)",-4,-1,--,--,G1981
12n323,G1989,"(0, 5, 2, 8, 1, 7, 3, 6, 4, 9)","(8, 9, 7, 4, 6, 5, 0, 2, 1, 3)",-4,1,--,--,G2400
12n323,G1990,"(0, 2, 3, 9, 4, 6, 8, 5, 1, 7)","(4, 8, 6, 5, 7, 1, 3, 0, 9, 2)",-4,1,--,--,G2396
12n323,G1991,"(0, 9, 7, 8, 3, 5, 4, 6, 1, 2)","(8, 4, 1, 6, 7, 2, 0, 3, 5, 9)",-4,1,--,--,G2395
12n323,G1992,"(0, 3, 9, 1, 4, 8, 6, 5, 7, 2)","(6, 8, 5, 7, 0, 2, 3, 1, 4, 9)",-4,1,--,--,G2398
12n323,G1993,"(0, 2, 9, 1, 4, 7, 5, 8, 6, 3)","(5, 7, 6, 8, 0, 3, 2, 4, 1, 9)",-4,1,--,--,G2397
12n323,G1994,"(0, 3, 1, 8, 7, 4, 6, 5, 9, 2)","(5, 9, 7, 6, 2, 0, 3, 1, 4, 8)",-4,1,--,--,G2401
12n323,G1995,"(0, 3, 6, 4, 8, 5, 9, 2, 1, 7)","(5, 9, 2, 0, 3, 1, 7, 8, 6, 4)",-4,1,--,--,G2403
12n323,G1996,"(0, 8, 7, 9, 3, 5, 2, 1, 4, 6)","(4, 5, 2, 6, 8, 1, 0, 7, 9, 3)",-4,1,--,--,G2399
12n323,G1997,"(0, 7, 9, 6, 1, 5, 3, 2, 4, 8)","(6, 3, 5, 4, 8, 0, 9, 7, 1, 2)",-4,1,--,--,G2402
12n323,G2395,"(0, 9, 7, 8, 3, 5, 4, 6, 1, 2)","(8, 5, 1, 4, 6, 0, 7, 2, 3, 9)",-4,1,--,--,G1991
12n323,G2396,"(0, 8, 2, 9, 6, 3, 1, 5, 4, 7)","(6, 5, 7, 4, 1, 0, 8, 9, 2, 3)",-4,1,--,--,G1990
12n323,G2397,"(0, 2, 7, 5, 8, 6, 4, 9, 1, 3)","(6, 8, 4, 9, 3, 1, 0, 2, 5, 7)",-4,1,--,--,G1993
12n323,G2398,"(0, 3, 5, 2, 4, 6, 1, 9, 7, 8)","(6, 9, 1, 7, 0, 3, 8, 5, 4, 2)",-4,1,--,--,G1992
12n323,G2399,"(0, 3, 2, 4, 1, 8, 7, 5, 9, 6)","(4, 8, 5, 9, 7, 6, 3, 0, 1, 2)",-4,1,--,--,G1996
12n323,G2400,"(0, 8, 4, 5, 9, 7, 1, 3, 6, 2)","(7, 5, 6, 1, 3, 2, 4, 8, 0, 9)",-4,1,--,--,G1989
12n323,G2401,"(0, 3, 1, 7, 6, 4, 8, 5, 9, 2)","(7, 9, 6, 5, 2, 0, 3, 1, 4, 8)",-4,1,--,--,G1994
12n323,G2402,"(0, 1, 5, 3, 2, 4, 8, 7, 9, 6)","(4, 8, 0, 9, 7, 1, 6, 3, 5, 2)",-4,1,--,--,G1997
12n323,G2403,"(0, 3, 7, 8, 6, 4, 5, 2, 9, 1)","(6, 9, 1, 5, 2, 0, 3, 7, 4, 8)",-4,1,--,--,G1995
m12n323,G1566,"(0, 3, 7, 8, 4, 2, 9, 1, 6, 5)","(6, 8, 9, 1, 0, 5, 3, 4, 2, 7)",-6,-1,--,--,G1567
m12n323,G1567,"(0, 5, 4, 6, 7, 9, 8, 3, 1, 2)","(3, 1, 7, 8, 2, 5, 0, 9, 4, 6)",-6,-1,--,--,G1566
m12n323,G1568,"(0, 9, 4, 6, 3, 1, 7, 8, 2, 5)","(8, 3, 1, 2, 0, 5, 4, 6, 7, 9)",-6,1,--,--,G1569
m12n323,G1569,"(0, 1, 9, 4, 3, 5, 6, 8, 7, 2)","(6, 8, 3, 2, 7, 0, 4, 5, 1, 9)",-6,1,--,--,G1568
12n328,G584,"(0, 9, 1, 8, 6, 7, 5, 3, 4, 2)","(5, 3, 4, 2, 0, 1, 9, 8, 6, 7)",-17,-2,--,--,G584
12n328,G585,"(0, 7, 6, 5, 4, 2, 3, 1, 9, 8)","(3, 1, 9, 0, 7, 6, 8, 5, 4, 2)",-17,-2,--,--,G585
12n328,G586,"(0, 9, 1, 8, 5, 7, 6, 4, 3, 2)","(6, 3, 4, 2, 0, 1, 9, 8, 7, 5)",-17,-2,--,--,G586
12n328,G587,"(0, 6, 5, 4, 2, 9, 3, 1, 8, 7)","(3, 1, 0, 9, 8, 6, 7, 5, 4, 2)",-17,0,G588,G587,G588
12n328,G588,"(0, 9, 7, 6, 3, 8, 5, 2, 4, 1)","(5, 3, 4, 2, 1, 0, 9, 7, 8, 6)",-17,0,G587,G588,G587
12n328,G589,"(0, 9, 8, 6, 5, 7, 4, 1, 3, 2)","(7, 5, 4, 3, 1, 2, 0, 8, 9, 6)",-17,2,--,--,G589
12n328,G590,"(0, 8, 9, 7, 5, 6, 4, 1, 3, 2)","(5, 6, 4, 3, 1, 2, 0, 8, 9, 7)",-17,2,--,--,G590
12n328,G591,"(0, 9, 7, 5, 6, 4, 3, 2, 1, 8)","(6, 4, 3, 0, 2, 1, 8, 9, 7, 5)",-17,2,--,--,G591
m12n328,G1570,"(0, 3, 5, 4, 6, 7, 8, 9, 1, 2)","(7, 9, 1, 0, 2, 5, 3, 4, 6, 8)",7,0,G1570,G1570,G1570
12n340,G592,"(0, 1, 8, 6, 7, 3, 5, 4, 2, 9)","(4, 7, 2, 9, 0, 8, 1, 6, 5, 3)",-9,-2,--,--,G594
12n340,G593,"(0, 7, 5, 6, 3, 4, 2, 8, 9, 1)","(2, 1, 8, 9, 7, 0, 5, 3, 4, 6)",-9,-2,--,--,G593
12n340,G594,"(0, 7, 8, 6, 3, 4, 5, 2, 9, 1)","(2, 1, 5, 9, 7, 8, 0, 6, 3, 4)",-9,-2,--,--,G592
12n340,G595,"(0, 6, 2, 4, 3, 5, 9, 1, 7, 8)","(5, 1, 9, 0, 7, 8, 6, 4, 2, 3)",-9,0,G600,G601,G598
12n340,G596,"(0, 8, 1, 5, 3, 4, 7, 6, 2, 9)","(6, 3, 4, 2, 9, 0, 1, 8, 7, 5)",-9,0,G602,G599,G597
12n340,G597,"(0, 9, 4, 2, 3, 5, 1, 7, 8, 6)","(3, 1, 0, 7, 8, 9, 6, 4, 5, 2)",-9,0,G599,G602,G596
12n340,G598,"(0, 6, 3, 4, 1, 5, 2, 7, 9, 8)","(5, 1, 9, 0, 7, 8, 6, 3, 4, 2)",-9,0,G601,G600,G595
12n340,G599,"(0, 7, 6, 4, 5, 2, 3, 1, 8, 9)","(6, 5, 1, 8, 9, 7, 0, 4, 2, 3)",-9,0,G597,G596,G602
12n340,G600,"(0, 7, 2, 4, 5, 3, 8, 1, 9, 6)","(3, 1, 8, 9, 0, 7, 4, 6, 5, 2)",-9,0,G595,G598,G601
12n340,G601,"(0, 8, 9, 6, 7, 5, 3, 1, 2, 4)","(5, 1, 3, 2, 4, 8, 0, 6, 7, 9)",-9,0,G598,G595,G600
12n340,G602,"(0, 9, 6, 7, 8, 5, 3, 4, 1, 2)","(8, 3, 1, 2, 4, 0, 6, 7, 5, 9)",-9,0,G596,G597,G599
12n340,G603,"(0, 2, 3, 9, 7, 8, 5, 6, 4, 1)","(5, 7, 8, 6, 1, 4, 2, 3, 0, 9)",-9,2,--,--,G603
12n340,G604,"(0, 7, 5, 4, 6, 2, 3, 1, 8, 9)","(6, 4, 3, 8, 1, 9, 0, 7, 2, 5)",-9,2,--,--,G605
12n340,G605,"(0, 2, 9, 6, 7, 8, 5, 3, 4, 1)","(7, 8, 5, 1, 3, 4, 2, 6, 0, 9)",-9,2,--,--,G604
m12n340,G1571,"(0, 3, 2, 1, 4, 5, 7, 6, 9, 8)","(7, 9, 8, 5, 6, 0, 3, 2, 4, 1)",-1,0,?,?,G1572
m12n340,G1572,"(0, 3, 2, 1, 4, 5, 7, 6, 9, 8)","(5, 9, 7, 6, 8, 3, 4, 0, 2, 1)",-1,0,?,?,G1571
12n356,G1998,"(0, 6, 9, 7, 2, 8, 5, 3, 4, 1)","(2, 1, 3, 5, 6, 4, 0, 7, 9, 8)",-5,0,G1999,G2405,G2406
12n356,G1999,"(0, 5, 4, 6, 9, 7, 8, 1, 3, 2)","(4, 3, 8, 1, 2, 0, 5, 7, 9, 6)",-5,0,G1998,G2406,G2405
12n356,G2000,"(0, 9, 5, 1, 2, 4, 6, 8, 7, 3)","(6, 4, 2, 3, 7, 0, 1, 5, 9, 8)",-5,0,G2002,G2407,G2409
12n356,G2001,"(0, 6, 4, 7, 9, 3, 8, 2, 5, 1)","(3, 2, 9, 1, 5, 6, 4, 7, 0, 8)",-5,0,G2003,G2408,G2404
12n356,G2002,"(0, 7, 3, 2, 4, 6, 8, 9, 5, 1)","(4, 2, 1, 5, 9, 0, 3, 7, 8, 6)",-5,0,G2000,G2409,G2407
12n356,G2003,"(0, 3, 1, 8, 6, 2, 5, 9, 4, 7)","(6, 7, 5, 4, 9, 8, 0, 3, 1, 2)",-5,0,G2001,G2404,G2408
12n356,G2404,"(0, 8, 6, 3, 9, 2, 4, 7, 1, 5)","(4, 2, 1, 7, 5, 6, 8, 0, 9, 3)",-5,0,G2408,G2003,G2001
12n356,G2405,"(0, 6, 3, 5, 4, 8, 7, 9, 1, 2)","(4, 1, 9, 0, 7, 6, 2, 5, 3, 8)",-5,0,G2406,G1998,G1999
12n356,G2406,"(0, 7, 3, 1, 2, 4, 6, 5, 9, 8)","(4, 2, 9, 5, 0, 8, 1, 7, 6, 3)",-5,0,G2405,G1999,G1998
12n356,G2407,"(0, 7, 3, 8, 9, 2, 1, 5, 4, 6)","(5, 1, 9, 0, 6, 7, 4, 3, 8, 2)",-5,0,G2409,G2000,G2002
12n356,G2408,"(0, 9, 7, 8, 2, 3, 1, 4, 6, 5)","(6, 3, 1, 4, 7, 0, 5, 9, 2, 8)",-5,0,G2404,G2001,G2003
12n356,G2409,"(0, 1, 6, 2, 9, 3, 5, 4, 8, 7)","(3, 9, 0, 8, 4, 7, 1, 6, 5, 2)",-5,0,G2407,G2002,G2000
12n358,G2004,"(0, 7, 3, 8, 5, 1, 6, 9, 2, 4)","(6, 1, 9, 0, 2, 4, 3, 5, 7, 8)",-1,0,G2007,G2414,?
12n358,G2005,"(0, 3, 9, 1, 2, 8, 4, 6, 5, 7)","(6, 8, 5, 7, 0, 1, 9, 3, 2, 4)",-1,0,G2009,G2412,G2411
12n358,G2006,"(0, 1, 8, 6, 7, 9, 2, 4, 3, 5)","(4, 7, 3, 0, 5, 6, 8, 1, 9, 2)",-1,0,G2008,G2415,G2413
12n358,G2007,"(0, 3, 1, 2, 5, 6, 4, 7, 9, 8)","(7, 9, 4, 6, 0, 3, 8, 1, 5, 2)",-1,0,G2004,?,G2414
12n358,G2008,"(0, 9, 1, 3, 6, 7, 5, 2, 4, 8)","(3, 2, 5, 7, 8, 4, 0, 6, 9, 1)",-1,0,G2006,G2413,G2415
12n358,G2009,"(0, 9, 1, 4, 2, 5, 3, 8, 6, 7)","(6, 3, 8, 0, 9, 1, 7, 4, 2, 5)",-1,0,G2005,G2411,G2412
12n358,G2410,"(0, 4, 6, 2, 3, 5, 7, 9, 1, 8)","(7, 9, 1, 8, 0, 2, 4, 6, 5, 3)",-1,0,?,?,?
12n358,G2411,"(0, 2, 9, 1, 3, 5, 4, 8, 6, 7)","(6, 8, 4, 7, 0, 2, 1, 3, 9, 5)",-1,0,G2412,G2009,G2005
12n358,G2412,"(0, 7, 8, 1, 9, 6, 2, 4, 3, 5)","(4, 3, 6, 7, 5, 0, 8, 1, 9, 2)",-1,0,G2411,G2005,G2009
12n358,G2413,"(0, 8, 6, 1, 7, 2, 4, 3, 5, 9)","(7, 2, 9, 4, 3, 5, 8, 6, 0, 1)",-1,0,G2415,G2008,G2006
12n358,G2414,"(0, 5, 3, 4, 6, 8, 7, 9, 1, 2)","(4, 1, 7, 2, 9, 5, 0, 3, 6, 8)",-1,0,?,G2004,G2007
12n358,G2415,"(0, 9, 1, 3, 6, 2, 8, 4, 5, 7)","(3, 2, 4, 8, 0, 7, 5, 6, 9, 1)",-1,0,G2413,G2006,G2008
m12n358,G1573,"(0, 5, 7, 6, 3, 4, 2, 9, 1, 8)","(6, 9, 1, 8, 7, 0, 5, 3, 4, 2)",-9,-2,--,--,G1574
m12n358,G1574,"(0, 7, 5, 8, 6, 4, 2, 3, 9, 1)","(2, 1, 9, 3, 0, 7, 5, 6, 4, 8)",-9,-2,--,--,G1573
m12n358,G2197,"(0, 8, 3, 7, 2, 9, 1, 5, 4, 6)","(5, 1, 9, 0, 8, 6, 4, 3, 7, 2)",-9,0,G2198,G2604,G2603
m12n358,G2198,"(0, 8, 9, 7, 2, 1, 6, 5, 3, 4)","(6, 1, 3, 0, 8, 5, 4, 9, 7, 2)",-9,0,G2197,G2603,G2604
